rating,review,recommended,pros,cons
4,Average,True,Good app easy to use,Not showing how far the delivery will be
4,My Experience,True,"Work on your own time.

Good pay",you don't get tipped good if you deliver to certain chains
5,"No cons -Only pros, Best work culture and great ethics",True,"Work life balance

Benefits 

Salary

Work culture 

Learning environment 

Care for employees",No cons I found till now
5,Great Company and Great Culture,True,"- Real world problems which are interesting to solve

- Great culture

- Good Work life balance

- Great transparency - has Global All Hands every 2 weeks where CEO answers highly ranked Qs","- High attrition

- Need better communication about companies mission"
5,A great place to Work,True,Flexible and easy and simple job,sometimes riders can be rude though every now and then
5,good job,True,"nice job , get paid a lot",bad m too many rude customers
4,Opportunity for financial growth;,True,"Opportunity for personal growth;

Emphasis on time management;

Live interaction with different cultures;

Quick decision-making enhanced;","Emotional stress;

Psychological setback;

Fatigue management;

Unruly ridership:

Safety concerns;"
4,Overall an OK job,True,The flexibility of working on an as needed basis and at my own pace and schedule.,Not always very high pay and very very difficult to get driver support
4,Good experience while it lasted,True,Coworkers are talented and hardworking.,Leadership was questionable at ATG.
4,Great place to start your career,True,Great company culture and employee benefits,"Tall hierarchical structure, old-school management practices."
3,"Over the past few years, Uber went from a company that redefined mobility to a profitability oriented business.",True,"-Culture: some colleagues are top talent on their fields

-Compensation: not the best but definitely competitive

-D&amp;I: efforts on this front are consistent, wide, and with clear objectives

-Day-to-day: flexible WFH policies, unlimited vacations.","-Focus: the company is now profitability-driven. Programs like AVs are gone.

-Compensation: not the best but definitely competitive

-Team: the company does not prioritize top-talent hiring, promotion nor retention

-Culture: consistently it can be seen that politics (aka stakeholder management) are becoming more relevant than actual results."
3,Not the hottest unicorn anymore,True,Solve the real life problem instead of selling ADs.,"Everyone was fighting for promotion.

Good talents were leaving."
3,uber taxi driver,True,work to own schedule as it fits,none to mention so far
3,"Our office was unknown to most of the other offices, and we all got laid off because they outsourced our jobs to Manila",True,"- Free lunches

- Stocked Kitchen

- Dogs in office","- No real transparency

- Paid too little for too much work

- Lots of favoritism in the promotions processes

- No real upward mobility"
5,A great place to Work,True,Flexible and easy and simple job,sometimes riders can be rude though every now and then
5,good job,True,"nice job , get paid a lot",bad m too many rude customers
4,Opportunity for financial growth;,True,"Opportunity for personal growth;

Emphasis on time management;

Live interaction with different cultures;

Quick decision-making enhanced;","Emotional stress;

Psychological setback;

Fatigue management;

Unruly ridership:

Safety concerns;"
4,Overall an OK job,True,The flexibility of working on an as needed basis and at my own pace and schedule.,Not always very high pay and very very difficult to get driver support
4,Good experience while it lasted,True,Coworkers are talented and hardworking.,Leadership was questionable at ATG.
4,Great place to start your career,True,Great company culture and employee benefits,"Tall hierarchical structure, old-school management practices."
3,"Over the past few years, Uber went from a company that redefined mobility to a profitability oriented business.",True,"-Culture: some colleagues are top talent on their fields

-Compensation: not the best but definitely competitive

-D&amp;I: efforts on this front are consistent, wide, and with clear objectives

-Day-to-day: flexible WFH policies, unlimited vacations.","-Focus: the company is now profitability-driven. Programs like AVs are gone.

-Compensation: not the best but definitely competitive

-Team: the company does not prioritize top-talent hiring, promotion nor retention

-Culture: consistently it can be seen that politics (aka stakeholder management) are becoming more relevant than actual results."
3,Not the hottest unicorn anymore,True,Solve the real life problem instead of selling ADs.,"Everyone was fighting for promotion.

Good talents were leaving."
3,uber taxi driver,True,work to own schedule as it fits,none to mention so far
3,"Our office was unknown to most of the other offices, and we all got laid off because they outsourced our jobs to Manila",True,"- Free lunches

- Stocked Kitchen

- Dogs in office","- No real transparency

- Paid too little for too much work

- Lots of favoritism in the promotions processes

- No real upward mobility"
3,Great environment,True,"- awesome pantry

- awesome view from office

- dynamic working environment",- not much intermingling with other departments
3,OK but....,True,"- Meal Allowance

- Vending Machines 

- Transport / Food Delivery credits 

- Wellbeing Reimbursment policy","- Management 

- Career path"
5,Good company,True,They are a very good employer,They dont have any cons
5,great company,True,"trainings, pay, health, care, food","time, management, politics in the business"
5,Endless opportunity ahead for the business,True,"Massive market opportunity, leading position, global reach. Really smart people across disciplines, lots of opportunity for individual impact and growth",Inefficiency and bureaucracy in the org. Leadership can get in the way sometimes vs being helpful
4,Overall Good Working Culture,True,"Employee Benefits, Working environment, Travel facilities","Poor management of Employees, Completely Biased management with No respect to Employee Performance and Workload"
3,Bad culture,True,Good pay good people. Really enjoyed it.,Bad culture and communication. Not great.
3,Good,True,Makes money meets new people,No cons on this section
5,"The best place to learn, network, grow and make an impact",True,"- Freedom to try new things and explore

- Great colleagues from top B schools - fun to work with and learn from

- opportunity to scale and make immense impact in real world

- Great perks, the company takes care of you

- Pay is above market average, one should have no complaints",there are none from my side
5,Great Place to Feel Valued,True,"Management always makes you feel valued and encourages growth within the company

Within specific teams, there is great collaboration even in a remote environment

Simple onboarding

Good benefits","No 401k match

Sometimes things change very quickly and there is a lack of guidance on how to proceed"
5,A fun time to be at this innovative and bold company,True,"- Teammates who are intellectually curious, innovative and focused on making the employee experience amazing. 

- Demonstrated commitment to D&amp;I goals through actions, not just words

- A strong tack record of solid execution, a team that does what it says it will","- Like most companies, 2020 has been a difficult year for the team, including layoffs, reorganizations and COVID forced work from home. While the team is recovering, it's going to take some time to get back to normal."
5,great,True,Flexible work environment and great,You have to satisfy customers who sometimes after all your effort still complain
4,Providing customers with seamless travel experience using the Uber Ride share platform.,True,"Flexible, Independent, Customer oriented, Could maintain a nice work life balance","Unpredictable Income, demanding, lower wages the longer you work, High overhead"
3,if you are looking for a flexible temporary job,True,"flexible job, weekly payouts, being active while working","poor employee support, confusing app platform"
3,Its fine,True,"Great people, nice office, it's an alright job.","Low wage, low culture, ambiguous decision making"
5,Enjoy working for the company in EMEA,True,Great people looking to make an impact quickly,Most decision coming out of global hq. Strategy changes a lot
2,50/50,True,can make decent amount if you already have money to invest in fuel and insurance,fuel cost and insurance cost
4,Decent,True,"Work when you like, easy money, meet new people","Small fees, minimal orders after 9pm, app needs a few new features to make it user friendly"
5,Great place to work,True,"Great people, great package, great opportunities",None that come to mind
5,A truly wonderful company.,True,Believes and practices employee professional development,Moving up inside the company is rather difficult.
5,I am a uber driver,True,It is best and easy way to earn money by driving,Sometimes we suffer with customer behavior
5,5 star rating,True,Best working culture and great learning opportunities.,None I can think of
5,The money is there,True,"Flexible hours 

Work when you want to","Maintained on car, wear and tear, not knowing where your rides will take toh"
1,Salary,True,Salary probably for software engineer,software engineer salary growth for
2,ok,True,I work at your schedule,Sometimes gets slow at times.
4,Great place to start as a new grad,True,"- Great internship program that converted to full time hire

- Modern technologies

- Great pay","- Bad upper management

- several rounds of layoffs"
3,Great if you aren’t ambitious,True,"Huge scale, good compensation, company values are good, lots of upside potential",Perf and Promo process takes 3 months and is focused entirely on checklists. Promos are all about gamesmanship and sucking up to people at higher levels to get their endorsement of your promo.
5,Great environment to work in,True,Uber has very good environment to work in as employee.,Night Shift to be taken once in a month
5,Uber Philippines,True,Cool place to work. Relax work environment.,Policy changes are abrupt and minimal classroom training.
5,Good job,True,Flexible job with good pay,Lack of direction and information
4,Not bad. It could be better,True,Quickly responsive. Professional communication. Easy to enroll,Pay. Long hours. Unstable. No future
4,"Great office and team, uncertain direction and unstable",True,Eng folks working in Toronto are very nice and friendly as well as smart and talented and well experienced. Perks are great. Comp is top notch.,"After IPO and COVID company has been in turmoil, layoffs, attrition, charter changes. Stability is not going to be what you look for there."
4,Good,True,Good company and people there,None I can think of
4,Uber,True,A place to see your work make a difference in real time.,Lots of attrition and leadership changes.
2,not for sales,True,great on your resume..thats all.,0 sales culture or respect for sales
3,ridesahre,True,You can work anytime you want.,There is no human resources department.
3,Thanks for the benefitss?,True,"Benefits and weekends off, working there has taught me to not be a push-over.","Workload vs. Salary, Abusive Earners."
5,Get work environment,True,Fast paced and interesting work. They treat their employees well.,Uncertainty in company future and career goals
5,Nice way to earn some extra cash,True,"online help

tips and surges

not many requirements for delivery

safety",long waiting times in the offices
5,Great place to work,True,"complex problems

smart collaborators

strong c level leadership","under-resourced at times

processed being built while implemented at times"
2,Eh,True,Make ur own schedule was nice,Low pay and a lot of time in car
4,Wow,True,Best for fresher graduate from college,Not good for minors below 18
3,Work,True,Good team work and good environment,Not stable and no clear vision
3,Uber Eats,True,Free to choose working hours,The driver support service is just awful
5,Data analyst,True,Free meals and free cab,Donot find anything till now
2,Job,True,"Good, fast nice see service","Very good, very fast like"
4,Nice place to work,True,"Salary, benefits and facilities, team members","Stressful calls, pressure to do better"
4,Best contact center I've worked in,True,"Free food; breakfast, lunch, snacks, drinks

Benefits; Health, credits, gym benefit 

Great people overall

Lots of progress opportunities for more junior staff

Lots of opportunity to work of areas of interest; training, mentoring, working cross functionally","Work life balance can be difficult given the nature of the business and expected to be online outside of hours

While loads of opportunity for agents and other junior levels, there are very few progression opportunities for management."
4,decent pay structure.,True,decent pay structure. was able to drive when I had free time. didn't work long,dealing with angry customers was the worst.
5,ok,True,"self employment, flexible work hours, entertaining/social interaction.","a lot of driving, passengers are incredibly disrespectful of others belongings."
4,Great company,True,"Great pay, very interesting challenges",Be ready for the workload
5,Great driving company,True,"Great earning potential, great way to meet people, great way to get to know the city",Some fares are not worth the drive
2,Management doesn't care,True,"good pay, good medical insurance","Egyptian Management lies to the headquarters about what is going on with the help of HR, sexual harassment is not taken seriously"
4,Vvbbvccvv,True,Money life balance time convenient,Pay could be a little more
5,Amazing!,True,"So many amazing perks. Great benefits, health insurance, and PTO!",Nothing I can think of. It was perfect for me!
5,It's a good time working with uber,True,"Good environment, 

Provides good food",Nothing much cons I faced
5,Lots of learning and growth,True,A new learning every day,Very busy all the time
1,not recommended,True,Discounted on über rides and uber eats,wouldn't recommend if you are minority
4,Uber,True,"Benefits, Salary, Flexibility, Smart People","Individualistic, Politics, Pressure, Misplaced Management"
4,Decent,True,I Worked with great people,"The opportunities for growth weren't measured by accomplishments or performance, but who kissed up to management."
5,great team with people willing to make a change,True,"Good team spirit. Driven, dedicated.",None so far! great place to work.
5,uber driver,True,schedule is based off of your hours,best hours for driving are late
4,Uber L3,True,Good opportunity for career growth,Unstable environment under the pandemic
4,Best benefits,True,"Benefits, uniform global policies, Growth Opportunities","dynamic business, layoffs, poor business processes"
3,Good place but too much drama,True,"I worked in ATG the self-driving branch. 

Great workplace with a good culture and a lot of very smart people",The news outlets love to hate on Uber and thus leads to a lot of unnecessary drama and instability.
3,N/A,True,Potential for global / national travel depending on role,Salary was not competitive to role and was an up hill battle to change to align with market
1,Horrible Company Look Elsewhere,True,"Good Benefits, Uber Monthly Benefits, Health Benefits","Managers there have no idea how to manage a team, change OKRS and goals every quarter, have no real direction, petty over rules. People talk bad about managers directors outside of work, but in person act like their best friend"
4,Great team,True,"Great opportunities, skilled colleagues, great benefits","Poor leadership, more focus on profitability, uncertainty"
3,Tiring,True,Flexibility in choosing your own shifts,Need to work long hours and when work is busy in order to earn enough to pay expenses of hiring a car
3,Rideshare,True,Pretty decent pay short hours,Annoying people and drunk people
3,App slows you down,True,I have made up to $40 per hour.,Lately there have been many problems with the app. I have spent more time on Customer Service than actually driving
5,Expert,True,Amazing working environment and team and great benefits,Not applicable - a very awesome employer
5,Great until the layoffs,True,"- Smart coworkers that challenge you

- interesting work

-nice perks","the company definitely overreached with some of their ""bold bets"", so when Covid happened, a lot of cuts had to be made"
5,Good,True,What I like the most is Flexible time and good pay,"On the road all the time so high probability to have accidents, the car get to many miles"
4,I really enjoy driving,True,I love driving and meeting new people.,They could work more on there GPS system
4,Operations coordinator review,True,Plenty of opportunity for growth and advancement,"Work tasks can be very unpredictable at times due to the company's continuous evolution,"
3,Engineer focused company.,True,Great mission: provide employment to thousands to millions.,High recent levels of engineer attrition
5,Good,True,Great company to work with,No I can think of now.
4,"Great Global Company, Managers, and Coworkers",True,"Prior to covid, great company morale, collaboration, positive attitude, etc.",Covid has turned most of the world upside down and no company is immune. Some concerns of transparency and job security with selling off part of their big bets and acquisitions.
4,Uber is not a bad place at all,True,It's a great place to work,Promotions are not readily easy for employees.
4,Great place for learning and career growth,True,"- Interesting and stimulating problems to solve

- Everyone is extremely smart and collaborative

- Lots of freedom to learn new skills

- Generally solid work life balance, flexible PTO

- Great office amenities","- Below market compensation, but employees are expected to be more technically proficient than competition. For example, the majority of Strategy &amp; Ops managers have the skills to be data analysts and are required to use those skills on a daily basis, but aren't comped as such

- High employee churn rate creates thrash"
5,"Good pay for an intern, al lot of responsibilities",True,"Treat as a FT employee, including various of their benefits","Big company problems I guess... Too much bureaucracy on everything you want to do, which slows down everything"
3,Challenging but fun,True,Lots of opportunity to make a big impact on a huge usage app,Lots of work that isnt always shared equally
5,Love working at Uber,True,"- Great benefits, super interesting work, great people","- Super fast paced, can be slightly chaotic (though to an extent its controlled chaos)"
5,Superb,True,"Good pay

Discount on rides and food

Flexible hours","So many calls

Long sitting

Mostly work from home"
2,"Good Food, little else!",True,Good benefits and free food!,I enjoyed working here to a point but its a strange place. Not really sure what a lot of people did there and the management seem to be a weird mix of people who aren't really people managers and others just a bit off. Was at some All Hands meetings and the Site Lead seems to be a bit out of touch with reality and also quite strange overall
4,Average,True,Good app easy to use,Not showing how far the delivery will be
4,My Experience,True,"Work on your own time.

Good pay",you don't get tipped good if you deliver to certain chains
5,"No cons -Only pros, Best work culture and great ethics",True,"Work life balance

Benefits 

Salary

Work culture 

Learning environment 

Care for employees",No cons I found till now
5,Great Company and Great Culture,True,"- Real world problems which are interesting to solve

- Great culture

- Good Work life balance

- Great transparency - has Global All Hands every 2 weeks where CEO answers highly ranked Qs","- High attrition

- Need better communication about companies mission"
4,"Great mission, strong CEO and parts of management team",True,"If you’re on a great team, Uber can be a place where you are challenged, encouraged, and can make great impact.",Big company politics and a few difficult personalities in leadership positions make for a sometimes tricky environment to manage.
3,Good short term work,True,"Your own boss, good flexibility, discovering new places","High stress, have to deal with some crazy situations, you need to handle traffic"
3,Job Review,True,"- Good work culture 

- Great benefits",- Multiple restrictions on idea implementation
3,good,True,"not really, smart people around","stressful, bad culture, sinking boat"
5,Relaxed Work Environment,True,"night shift allowance

minimised targets

free food

ambiance is very nice

great team leads","not so great management

may have work other LOBS

trainors are sometimes harsh

unrealistic assessments"
5,"Learned a lot, loved my job",True,"Extremely fast paced, intelligent colleagues, and cool to work with a product that everyone you know uses.",Negative press attention. More men then women in senior positions.
2,Spending long hours for less pay!,True,"You decide when to work.

Easy to log in and out.

Ok support team.","Less pay

Don't get paid for picking up 

Long waits until next ride"
5,Great Work. Awesome culture,True,Great people to work with. Incredible learning.,Haven't see any in the last 3 months.
4,Great Place to work,True,"Diverse workforce, big focus on diversity and inclusion. Innovative team always looking for the best ways to do things",Constant Change with the industry and as an organization
4,Resolved escalations for experts,True,Great benefits and work perks. Have always felt secure with the healthcare plans that they offer and lots of different discounts and deals are offered through the perks program including a wellness benefit.,"Poor pay and poor performance bonuses. When you ask for a raise, HR and management push back stating that income rates are fixed to prevent disparities in gender wage gap. There are ways to prevent gender wage gap while still providing competitive wages but not at Uber."
4,Great starter,True,"-Good work/life balance

-Friendly environment

-Great stepping stone","-Automating a lot of positions 

-Contracted EXT positions don't allow for sense of job security"
3,Its alright,True,"* decent compensation

* good benefits

* interesting work",* leadership leaves much to be desired
5,Good place to work,True,"Work life balance, good salary, good opportunities",None in my experience n/a
5,Greenlight Expert,True,"Good company culture, great coworkers","Overall good experiance, took good care of employees"
2,Too many App issues,True,flexible hours to work as you choose,so many issues with the app that are not fixed in a timely manner
5,Fast paced and passionate bunch of folks but not for the faint hearted,True,"* be part of the evolving gig economy

* Engineering problems at scale. Engineering focus has improved significantly recently

*Dara and Nelson know how to make the company look attractive to street, so expect more upside to stock","* more folks from Amazon joining higher ranks, so expect more rigor in operational cadence

* There is always some negative news in the press about Uber, but Uber is used to it... Employees new to Uber might panic... So not fit the faint hearted"
3,Uber Partner Driver,True,"flexibility, security, confidentiality, competitivity , service","low revenue, stress, low demande"
3,UberEats,True,"dynamic, fun, young, independence, growing","fixed term contract, low salary, no bonus, no career chances for sales"
5,Great place to work. Hard to get promoted,True,Great place to work for,It is hard to move up
5,Great Company,True,Incredible work environment. I have been at the company for a year and some change.,No cons. Must be ready for a competitive work environment
5,Customer Service job,True,It was very engaging and I learnt a lot.,Lack of opportunities to learn
4,Uber Lawyer,True,"Superb culture and very helpful, young and energetic colleagues.",Business always changing goals and directions.
3,Good company to learn,True,"Competitive, exposure, improve in skill set, collaboration with different teams",I feel job security is the main concern
4,Good people culture,True,Good people culture and learning opportunities,Compensation could be better compared to the industry
4,Good company,True,"good pay, interesting works, nice coworkers",still not profitable. Stock underperform.
3,"Not completely good, not completely bad",True,"Nice office, no pressure at work, food at work (lunch paid by the company). Once you finish with your work, no one bothers you.","Boring repetitive job, not easy to advance in your career."
5,5stars driver,True,"New experiance 

Maybe much more earnings","New country

Another society and new kind behaviour"
4,Flexible,True,"Flexible scheduling

Easy job

Decent support line","High mileage on vehicle

Variable pay and bonus"
3,Learned a lot but it has become a big corporation with all that entails,True,"Smart people, interesting challenges, good perks","Low salaries, inexperienced managers, too much politics"
5,Exciting company with so much room to grow,True,Positive and collaborative workplace with so much opportunity,Always changing to react to the world and the marketplace
5,Customer Service job,True,It was very engaging and I learnt a lot.,Lack of opportunities to learn
4,Uber Lawyer,True,"Superb culture and very helpful, young and energetic colleagues.",Business always changing goals and directions.
3,Good company to learn,True,"Competitive, exposure, improve in skill set, collaboration with different teams",I feel job security is the main concern
4,Good people culture,True,Good people culture and learning opportunities,Compensation could be better compared to the industry
4,Good company,True,"good pay, interesting works, nice coworkers",still not profitable. Stock underperform.
3,"Not completely good, not completely bad",True,"Nice office, no pressure at work, food at work (lunch paid by the company). Once you finish with your work, no one bothers you.","Boring repetitive job, not easy to advance in your career."
5,5stars driver,True,"New experiance 

Maybe much more earnings","New country

Another society and new kind behaviour"
4,Flexible,True,"Flexible scheduling

Easy job

Decent support line","High mileage on vehicle

Variable pay and bonus"
3,Learned a lot but it has become a big corporation with all that entails,True,"Smart people, interesting challenges, good perks","Low salaries, inexperienced managers, too much politics"
5,Exciting company with so much room to grow,True,Positive and collaborative workplace with so much opportunity,Always changing to react to the world and the marketplace
4,Cool company to work in,True,Great opportunity to get experience in a tech data driven company,"A little bit mature, not a startup anymore"
3,Not worth it,True,"Flexibility

Seeing different parts of the city","Low pay

Worked to the bone"
3,Uber review,True,You can make your own schedule,The earnings have been decreasing too much
5,Uber is the best place to work,True,"Good Bonus,

Uber credits 

Your own cab to travel 

Work is smooth

Great culture",There is nothing I can think of
5,N/A,True,A Lot of pros for full time employees,None that i can think of
2,BAD leadership,True,Work Quality and perks are good.,"Cheating HR, too much policy."
4,Delivery Drivers,True,Time freedom and flexibility along with great earning potential,Lots of miles on personal vehicle use.
4,great time there,True,many office amenities. fun team. excellent learning opportunities,my manager sucked at his job.
4,Standard,True,Positive and better service indeed,Not too bad with great service
3,Great Gap Filler,True,Flexible schedule and a great intermediate gap filler.,Pay and sometimes dangerous driving situations.
5,Great Experience,True,"Working with great people. 



Learning new skills daily. 



Constantly kept on your toes, everyday was different.","No cons at all, perfect job."
5,analyst,True,"good benefits

good perks and salary","long hours

too much politics

no relocation benefit

no bonus"
2,it is what it is,True,being able to work at any time,delivering to complex apartments and some people do not tip
4,Transport,True,You have your own schedule,The rides are to cheap.
4,Uber Eats Driver,True,I love that with being able to make my own schedule I can continue to be a stay at home and also be able to contribute to all our house hold bills.,Some customers are can be rude and nasty no matter how nice you are to them.
3,3/5 Stars,True,"Great benefits

Great colleagues 

Great office amenities","Unhealthy workplace culture

Overworked 

Undervalued &amp; appreciated"
5,I like to work in uber,True,Hey I. Like to work as a back office executive in uber,I'm feeling great to give a review for this....thanks for the wonderful opportunity
1,"Unethical, difficult, and inept Leadership",True,"There are some awesome folks, the pay is good, and it's an interesting solution to transportation","Leadership pushes growth at all costs, the security leadership really has no actual knowledge/experience in actually implementing security, and work life balance is horrible."
4,Working at Uber,True,"Great Benefits, Okay salary, diverse company",A lot of customer facing issues
4,About Uber,True,Flexible work timing and good work life balance,Need to work on weekends
1,"rubbish pay, commission too high, forces you in to slavery",True,"flexible hours, easy to navigate on app","too much commission, hiding prices"
4,Uber work environment,True,"Great benefits

Upskilling

Team oriented

Open door policy

Resources available","HR process for reports gruelling

Favouritism

Nepotism"
4,Good,True,Own hours and good service,Pay scale on short rides
4,Redefining itself,True,Freedom to pick up initiatives beyond BAU,Too much process and hierarchy
4,Data analysts,True,A start up company seeking opportunity to succeed,Start up company ready to do any business
3,part time job during school,True,good flexible hours and over time,not enough money and a lot of driving
5,Okay,True,"Free Food, feels homey, the job is easy",Only given 5 days leave for the first 1-2 years
5,:-),True,"Independence, flexible, able to interact with many different types of people, experience may parts of the city.",Car maintenance can be an issue.
4,Good outweighs bad,True,Good teammates and interesting projects,Inexperienced HRBP throughout the organization
4,I would recommend,True,"- Good work environment

- Good job conditions",- Not big challenges in terms of learning and development
1,"rubbish pay, commission too high, forces you in to slavery",True,"flexible hours, easy to navigate on app","too much commission, hiding prices"
4,Uber work environment,True,"Great benefits

Upskilling

Team oriented

Open door policy

Resources available","HR process for reports gruelling

Favouritism

Nepotism"
4,Good,True,Own hours and good service,Pay scale on short rides
4,Redefining itself,True,Freedom to pick up initiatives beyond BAU,Too much process and hierarchy
4,Data analysts,True,A start up company seeking opportunity to succeed,Start up company ready to do any business
3,part time job during school,True,good flexible hours and over time,not enough money and a lot of driving
5,Okay,True,"Free Food, feels homey, the job is easy",Only given 5 days leave for the first 1-2 years
5,:-),True,"Independence, flexible, able to interact with many different types of people, experience may parts of the city.",Car maintenance can be an issue.
4,Good outweighs bad,True,Good teammates and interesting projects,Inexperienced HRBP throughout the organization
4,I would recommend,True,"- Good work environment

- Good job conditions",- Not big challenges in terms of learning and development
5,Good,True,Good best innovative inspiring growth opportunities,Nothing nothing nothing nothing nothing
4,Good company,True,"I liked it, it was a good job.",A lot of sitting in my car.
4,pretty good!,True,Super cool problems to work on!,"Too much time spent on fire fighting, very little time spent on fire prevention."
3,It's okay,True,Good hours for work in your car,Too far driving for the good money
5,On a mission to change the world!,True,So many different directions your career can go!,Won't work for you if you like structure and process.
5,Good Salary,True,"Self Employment, Good Salary, Flexibility",Mapping routes are not sometimes accurate.
4,Uber XL,True,You can manage your own schedule,uber does not offer health benefits
3,Driving for Uber,True,"Making your own hour, meeting new people, providing an important service.","Low pay, not enough attention put on driver safety"
3,Better than it used to be,True,"Flexible schedule, easy to start, improvements in the partner platform have improved your ability to decide if an order is worth it to accept. They do offer discounts on oil changes, and other benefits even for people working minimal hours or with more available perks as you do more trips.",Bad technical support or phone support if there are issues with the app or your pay.
3,Exciting Place to Work but Lacks Structure,True,Ability to be entrepreneurial with your role.,Lack of formal internal development/mentorship.
5,driver good,True,fast and fun. very easy to use,non at all. everything is great
5,Driver,True,Great hours and great pay,Very inconsistent with busy days and non busy days
5,great service,True,flexible schedule for part time,none none none none none
5,Great Job. Then COVID.,True,"Benefits, immense support from everyone within the company.",Not really flexible with schedules. COVID affects rides.
4,Not a life long job,True,Makes decently good money if youre motivated. Better than driving people around.,Each run takes a lot of time so your hours are long. A lot of low numbered orders.
4,Uber Partner,True,"Great to work independently

Flexible schedule as you're your own boss",not so much business right now
4,NA,True,"Growth, Exposure, Learning, Global travel","Bias senior management, low compensations"
4,Great company culture,True,The company takes care of its employees for sure.,"Big company, can get lost in the shuffle at times."
3,Good but not as advertised,True,"Be your own boss, flexible hours",Lot of drivers lately now
4,The job that helps you grow,True,Great co-workers and great job to have,Really tough to move up
5,Good side hustle,True,"Make your own schedule

Work by and for yourself",Wear and tear on vehicle
5,Great employer,True,"I am a student, and my supervisors are aware and understanding of my classes and homework sometimes keeping me from working

Good pay

Flexible hours",I don't really have any
5,Great place,True,"Good pacing, pay, great people",May have slow career growth depends on which department youre at
2,Uber ok,True,Work when you want and where you want,Gas prices are challenging at times
2,Boring,True,Lots of freedom and the ability to build features that will be used by everyone in your life.,"Feels like Uber is out of innovative ideas, and that you're working at a slowly dying company. The talent has declined considerably and morale is low."
4,Good,True,"Good company for growth.

Excellent Peers","If your sister team in US, then you are little bit screwed"
5,Good work culture and good compensation,True,Good work culture and good compensation,Frequent changes in the leadership
4,Great job,True,"Good money 

Work on your own time",They should up the charge a little to compensate for the gas prices.
3,Ok,True,"good perks, benefits, although all in office","Not competitive wage rates, no retirement match"
3,Flexible,True,Flexible schedule and decent wages for work performed,Lack of benefits and inconsistent work
4,Great side gig,True,Get to meet all kinds of people and drive.,Driving your car for work is dangerous.
5,A fast pace company,True,Aggressive learning curve and fast moving,"Work life balance, unclear career path"
5,Excellent place to work,True,"-Benefits

-Development programs

-Inclusion

- Value ideas

- Tools",- Recent layoffs could generate insecurity
5,Very Flexible,True,Very flexible timings. We receive tips.,Not consistent with earnings. Winter does not really encourage to deliver.
5,Uber Eats,True,"Uber Eats is great work in Boston. Lots of orders constantly. Can be mix of chill and stressful, but it's a good rate when you hustle.",Certain food business are unorganized and eat up your time.
4,Great benefits,True,"Great medical benefits, Flexible work hours, good work life balance",Minimal opportunities for upward mobility if you are not interested in People management
4,Upside,True,"- Great peers 

- Surrounded by smart people

- Work Life Balance

- Competitive Pay","-Some people managers lack people skills

- Be prepared for changes like every quarter"
5,Great place to work,True,Great benefits and opportunities for growth,Some of middle management can be cliquish
5,Easy money,True,Flexible schedule for a side job,Puts miles on my car and wastes gas
1,Slavery,True,"No schedule, and no schedule","The pay per mile, the micro managing of Uber and their ruthlessness to deactivate a dedicated driver account. A person may have taken a loan to specifically work for Uber, just for Uber to deactivate your account if a customer lies or if they want to for no reason. Uber is the worst. Your car will depreciate, you owe taxes, get ripped off with tolls and deal with shady customers who give a bad rating even if you kiss their rear and lick it."
4,Good choice for 2nd-tier tech company,True,"People are nice in most teams, some projects are interesting. And has learning values for engineers.","Management level shift pretty often, 3 lay-off after IPO (partially due to covid"
4,Project Manager Customer Experience,True,"- Dynamic work environment

- Attractive salary and benefit package

- Challenging business

- Independency to work","- No direction from leadership sometimes

- Instability of business"
3,Open culture,True,"Open culture, lots of interesting projects",not many on-the-job learning opportunities
3,Good job before COVID for people with a fuel-efficient vehicle,True,Great job for people wanting to make their own schedule.,"Not compensated for fuel or maintenance, the company also takes a sizable cut."
5,Good  company,True,You are own boss so there is no time to knock ff or in,If you dont work you wont make money
2,"Great Benefits, terrible leadership and inclusion",True,"The benefits here are amazing! Competitive wages, bonuses, free and discounted Uber trips and orders on Uber Eats, and other free services like Navia and Lyra.","Uber's sick time and leave policies are ridiculously strict considering the pandemic and the fact that many of their teams are understaffed right now due to massive layoffs. 



Their leadership teams are inexperienced, (borderline incompetent,) and lack empathy for their staff. They engage in practices such as workplace bullying, retaliation for reports to HR, blatant fraternization (amongst leadership and subordinates,) and favoritism as a result. The high performers are not rewarded for the hard work, and promotions and manger references are granted only to those who get along with them on a social level. If you make a complaint, favor will automatically fall on the members of the leadership team and those they engage with outside of work.



The company's branches, (engineering, community operations, executive, etc.) operate completely independently of each other, and the comm ops branch is treated like dirt. If you work in the Greenlight Hub you can pretty much expected to be treated like a second class citizen. They even opted to stay open during an active stay at home advisory (after a spike in covid-19 infections) in Chicago, while their other branches were allowed to work safe from home.



While Uber boasts being a ""diverse"" company, their own recent report showed that most of the positions in leadership and tech at the company are filled by white men. Black and latino employees are still underrepresented in almost every sector of this company outside of customer support."
5,A great work culture,True,"- An incredible suite of internal tools

- My team is amazing

- A well maintained code-base, with high standards on what's acceptable. 

- I have onboarded virtually without a single hiccup.","- Work can be ""boring"" depending on what you're working on."
4,Great company for mid-level positions,True,"Growing company still working on structuring, so there are a lot of opportunities to advance","Due to constant restructuring, there are sometimes too many unused resources, task distribution is sometimes askew"
4,Great company,True,great culture at the company,Pay was too low at Uber
3,Underpaid,True,Own schedule. Can be a second income.,Underpaid and not treated great.
